date,contract_preamble,expiry_date,mean,median,mode,variance,skewness,kurtosis
2023-04-03,U3-23MAR,2023-04-08,3.5080808080808077,3.5084745762711864,3.6,0.03044113206341554,0.07547169811320384,22.013352033854254
2023-04-04,U3-23MAR,2023-04-08,3.517171717171717,3.5184,3.5,0.029086910323518872,0.16831683168316167,23.57246669452451
2023-04-05,U3-23MAR,2023-04-08,3.5383838383838384,3.5346153846153845,3.5,0.024325491420685817,0.40000000000000463,27.836303162474056
2023-04-06,U3-23APR,2023-05-06,3.659595959595959,3.6187500000000004,3.4,0.06314033097014425,0.3296089385474851,5.251459252399757
2023-04-06,U3-23MAR,2023-04-08,3.5404040404040398,3.536923076923077,3.5,0.02406268583189308,0.4166666666666736,28.253330050259834
2023-04-07,U3-23APR,2023-05-06,3.659595959595959,3.6187500000000004,3.4,0.06314033097014425,0.3296089385474851,5.251459252399757
2023-04-07,U3-23MAR,2023-04-08,3.5353535353535346,3.526984126984127,3.5,0.023939012613637674,0.38461538461538564,28.989972998550602
2023-04-08,U3-23APR,2023-05-06,4.149494949494949,3.6500000000000004,4.9,0.558182580833331,0.8820301783264738,-2.015722992599968
2023-04-08,U3-23MAR,2023-04-08,3.5101010101010104,3.4975806451612903,3.5,0.02571063146514634,0.10526315789473975,27.063984568608358
2023-04-09,U3-23APR,2023-05-06,4.15,3.661061946902655,4.9,0.5574686256504442,0.8833218943033633,-2.0154840191742327
2023-04-10,U3-23APR,2023-05-06,4.15,3.661061946902655,4.9,0.5574686256504442,0.8833218943033633,-2.0154840191742327
2023-04-11,U3-23APR,2023-05-06,4.152525252525252,3.7135593220338983,4.9,0.5538911201598685,0.8898071625344355,-2.0143569009087883
2023-04-12,U3-23APR,2023-05-06,4.153535353535354,3.733333333333334,4.9,0.5524565108281059,0.892413793103448,-2.013938878411902
2023-04-13,U3-23APR,2023-05-06,4.154545454545454,3.752459016393443,4.9,0.551019840276039,0.8950276243093916,-2.013540409830578
2023-04-14,U3-23APR,2023-05-06,4.1595959595959595,3.8393939393939394,4.9,0.5438055692111403,0.908205841446453,-2.011860890608399
2023-04-15,U3-23APR,2023-05-06,4.161111111111111,3.862962962962963,4.9,0.5416312394426877,0.9121951219512195,-2.01146579918325
2023-04-16,U3-23APR,2023-05-06,4.161111111111111,3.862962962962963,4.9,0.5416312394426877,0.9121951219512195,-2.01146579918325
2023-04-17,U3-23APR,2023-05-06,4.161111111111111,3.862962962962963,4.9,0.5416312394426877,0.9121951219512195,-2.01146579918325
2023-04-18,U3-23APR,2023-05-06,4.1595959595959595,3.8393939393939394,4.9,0.5438055692111403,0.908205841446453,-2.011860890608399
2023-04-19,U3-23APR,2023-05-06,4.1595959595959595,3.8393939393939394,4.9,0.5438055692111403,0.908205841446453,-2.011860890608399
2023-04-20,U3-23APR,2023-05-06,4.158585858585859,3.823076923076923,4.9,0.5452525458647286,0.9055555555555556,-2.0121531685492022
2023-04-21,U3-23APR,2023-05-06,4.1595959595959595,3.8393939393939394,4.9,0.5438055692111403,0.908205841446453,-2.011860890608399
2023-04-22,U3-23APR,2023-05-06,4.161616161616162,3.870588235294118,4.9,0.5409054322430511,0.913528591352859,-2.0113459649422496
2023-04-23,U3-23APR,2023-05-06,4.161111111111111,3.862962962962963,4.9,0.5416312394426877,0.9121951219512195,-2.01146579918325
2023-04-24,U3-23APR,2023-05-06,4.161111111111111,3.862962962962963,4.9,0.5416312394426877,0.9121951219512195,-2.01146579918325
2023-04-25,U3-23APR,2023-05-06,4.1595959595959595,3.8393939393939394,4.9,0.5438055692111403,0.908205841446453,-2.011860890608399
